Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Deal Status,missing_expected_fields
Ab80ef5,A7d02b3,Project Ceres,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Cereza,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Chimera,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Clover,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Crestone,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Digital,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Eight,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Fig,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Gallop,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Giant,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Grasshopper,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Hercules,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Hybrid,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project ICON,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Kansas,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Lloyds,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Mesa,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Newton,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Orion,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Pearl,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Pioneer,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Plymouth,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Pomelo,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Purple,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Raindrop,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Roast,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Sapphire,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Spike,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Spire,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Sunshine,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Tilburg,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Timber II,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Triangle,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Twenty-Four,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Vision,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Project Voyage,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Roark Capital Partners VI LP,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ab80ef5,A7d02b3,"TCV XI, L.P.",2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,"TPG Growth V, L.P.",2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,"The Veritas Capital Fund VII, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ab80ef5,A7d02b3,"The Veritas Capital Fund VIII, L.P.",2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ab80ef5,A7d02b3,"Thomas H. Lee Equity Fund IX, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ab80ef5,A7d02b3,"Tiger Global Private Investment Partners XV, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ab80ef5,A7d02b3,"Trident IX, L.P.",2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,"Trident VIII, L.P.",2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,Undisclosed Investments,2026-03-31,Partially Exited,Current Cost
Ab80ef5,A7d02b3,"WCAS XIV, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,Altor Fund VI (No. 2) AB,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"American Securities Partners IX, L.P.",2026-03-31,,Deal Status
Ac472e1,A7d02b3,Apax XI USD L.P.,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,Apheon Midcap Buyout VI SCSP,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Apollo Investment Fund X, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"BPEA Private Equity Fund IX (No.2), SCSp",2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Bain Capital Fund XIV, L.P.",2026-03-31,,Deal Status
Ac472e1,A7d02b3,"Carlyle Asia Partners VI, L.P.",2026-03-31,,"Capital Invested, Current Cost, Deal Status"
Ac472e1,A7d02b3,"Centerbridge Capital Partners V, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"Court Square Capital Partners Fund V, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,EMK Capital Partners III LP,2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,InvestIndustrial VIII SCSp,2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"K6 Private Investors, L.P.",2026-03-31,Written Off,Capital Invested
Ac472e1,A7d02b3,"KPS Special Situations Fund VI, LP",2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"Kohlberg Investors X, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"Levine Leichtman Capital Partners VII, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Lindsay Goldberg VI L.P.,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,Norvestor IX SCSp,2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,"Oak Hill Capital Partners VI, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,PAG Asia IV LP,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"PSG VI, L.P.",2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Patient Square Equity Partners II, LP",2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"Platinum Equity Capital Partners VI, L.P.",2026-03-31,Current,"Capital Invested, Current Cost"
Ac472e1,A7d02b3,Project Barley,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Branford,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Breeze,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Clementine,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Eden,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Empower,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Fairy,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Gale,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Gondor,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Graduate,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Helvetica,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Jade,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Jumpman,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Loch,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Macedonia,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Marmalade,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Mockingjay,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Monument,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Nancy,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Optic,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Perth,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Raindrop,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Ranger,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Rhythm,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Rooster,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Spear,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Trove,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Twenty-Four,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Vision,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Waltz,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Wings,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Project Wrigley,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"TCV XII, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"TPG Asia VIII (A), L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"TPG Partners IX, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,"The Resolute Fund VI, L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,The Triton Fund VI,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
Ac472e1,A7d02b3,"TowerBrook Investors VI (Onshore), L.P.",2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Trident X US Fund L.P.,2026-03-31,,Deal Status
Ac472e1,A7d02b3,Undisclosed Investments,2026-03-31,Partially Exited,Current Cost
Ac472e1,A7d02b3,Verdane Freya XII (D1) AB,2026-03-31,,Deal Status
Aa12a53,A8bd477,Driven Brands Holdings Inc.,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,American Secure Living Inc.; aka Longmark,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Bloom Studios, Inc.; aka Indigo",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Goldbridge Technologies, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Homeward, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Honey Homes, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,Latii Inc.,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,Mainstay Labs Inc. aka Open Exchange Labs Inc.,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,Ostrich X Ltd,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"PassiveLogic, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Shepherd Labs, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"Suffolk Technology Boost, LLC",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"TKTK Media, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,Tempo Works Inc.,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,"TrueList, Inc.",2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,ViaBot Inc.,2026-03-31,Current,Capital Invested
A9ffbf3,Ad7e703,Welcome Building Corporation,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Aibidia,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,"Anterior, Inc.",2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Astra,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Charlie,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Cognichip,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Enveda,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Formation Bio,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Oath Surgical Inc.,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Other Investments,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,"PsiQuantum, Corp.",2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Speakeasy,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Strand,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Vectara,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Xilis,2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,"XperiencOps, Inc",2026-03-31,Current,Capital Invested
A5466bf,Acdb9df,Yendo,2026-03-31,Current,Capital Invested
A29c2b9,Aed3782,AB Centers Acquisition Corporation,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"ACP Avenu Buyer, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Alegeus Technologies Holdings Corp,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Australia - Application Software,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Benefit Plan Administrators Of Eau Claire, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Canada-Transportation,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Identiti Resources LLC,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Luminii LLC,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"MoboTrex, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"NE Ortho Management Services, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"PLA Buyer, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"Perimeter Solutions Group, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Roofing Services Solutions LLC,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"SCP WQS Buyer, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"SHF Holdings, Inc,",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"The Smilist DSO, LLC",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,Tighitco Inc,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Application Software,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Diversified Financial Services,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Health Care Services,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Insurance,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Materials,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Media & Entertainment,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Mutual funds,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"United States - Pharmaceuticals, Biotechnology & Life Sciences",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States - Specialized Consumer Services,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United States- Capital Goods,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United states - Commercial & Professional Services,2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,"United states - Food, Beverage & Tobacco",2026-03-31,Current,"Capital Invested, Current Cost"
A29c2b9,Aed3782,United states - Technology Hardware & Equipment,2026-03-31,Current,"Capital Invested, Current Cost"
Af017ce,3.95E+42,Asset Backed Securities,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Commercial Real Estate Debt & Equity Securities,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Consumer Loan and Small Business Loan Portfolio,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Corporate Debt & Securities,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Corporate Loan Originations,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Diversified Credit,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Legal Assets,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Preferred & Common Equity Corporate Securities,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Residential,2026-03-31,Partially Exited,Current Cost
Af017ce,3.95E+42,Transportation and Infrastructure Assets,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Asset Backed Securities,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Commercial Real Estate Debt & Equity Securities,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Consumer Loan and Small Business Loan Portfolio,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Corporate Debt & Securities,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Corporate Loan Originations,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Diversified Credit,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Legal Assets,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Preferred & Common Equity Corporate Securities,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Residential,2026-03-31,Partially Exited,Current Cost
A6d0e2b,3.95E+42,Transportation and Infrastructure Assets,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Asset Backed Securities,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Commercial Real Estate Debt & Equity Securities,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Consumer Loan and Small Business Loan Portfolio,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Corporate Debt & Securities,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Corporate Loan Originations,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Diversified Credit,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,European NPL Portfolio,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Legal Assets,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Preferred & Common Equity Corporate Securities,2026-03-31,Partially Exited,Current Cost
A21e474,3.95E+42,Residential,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Asset Backed Securities,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Commercial Real Estate Debt & Equity Securities,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Consumer Loan and Small Business Loan Portfolio,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Corporate Debt & Securities: Stressed & Distressed,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Corporate Loan Originations,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Diversified Credit,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Legal Assets,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Preferred & Common Equity Corporate Securities,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Residential,2026-03-31,Partially Exited,Current Cost
A82f5de,3.95E+42,Transportation and Infrastructure Assets,2026-03-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Cardiac Dimensions,2026-03-31,Partially Exited,Current Cost
A3bbfd6,3.95E+42,Preferred Equity in Commercial and Patent Litigation Funder Vehicle,2026-03-31,Partially Exited,Current Cost
A7199bc,A96d1b3,Oil & Gas Properties,2026-03-31,Current,"Capital Invested, Current Cost"
A3c99e8,A9fbabf,"4.0 Public, L.P",2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,"Accident Care Alliance (FKA Pro Care, LLC)",2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Authentic Restaurant Brands,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Bechtun Credit Partners (Franchise Group),2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Firebirds Wood Fired Grill,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,FirstRidge Service Partners,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,GoodTurn Tire & Auto (FKA Apex Automotive),2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Kona Ice,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Mountainside Fitness,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Prime Vacations,2026-03-31,Current,Capital Invested
A3c99e8,A9fbabf,Redwood Environmental,2026-03-31,Current,Capital Invested
A162a33,A9fbabf,"5.0 Public, L.P.",2026-03-31,Current,Capital Invested
A162a33,A9fbabf,Bechtun Credit Partners LLC,2026-03-31,,"Capital Invested, Deal Status"
A162a33,A9fbabf,"GSP Nexus Aggregator, LLC",2026-03-31,Current,Capital Invested
A162a33,A9fbabf,Grizzly MEP,2026-03-31,Current,Capital Invested
A162a33,A9fbabf,Honey Baked Ham,2026-03-31,Current,Capital Invested
A162a33,A9fbabf,Sarku,2026-03-31,Current,Capital Invested
A162a33,A9fbabf,Skybound Services Partners,2026-03-31,Current,Capital Invested
A162a33,A9fbabf,True North Fleet Services,2026-03-31,Current,Capital Invested
A87a21d,A9fbabf,CEC Entertainment,2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
A87a21d,A9fbabf,"Checkers Holdings, Inc.",2026-03-31,,"Capital Invested, Current Cost, Unrealized Value, Deal Status"
