Fund Allocator ID,Investment Manager Allocator ID,Source Asset,source_asset_class,As At Date
Af14abd,Acdb9df,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af14abd,Acdb9df,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A29c2b9,Aed3782,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A29c2b9,Aed3782,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A29c2b9,Aed3782,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af017ce,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Af017ce,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af017ce,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af017ce,3.95E+42,Quarterly Unrealized Gains/Losses,accounting_entry,2025-12-31
A6d0e2b,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6d0e2b,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6d0e2b,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A21e474,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A21e474,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A21e474,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A82f5de,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A82f5de,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A82f5de,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A82f5de,3.95E+42,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A82f5de,3.95E+42,Quarterly Unrealized Gains/Losses,accounting_entry,2025-12-31
A3bbfd6,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A3bbfd6,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A3bbfd6,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3bbfd6,3.95E+42,Quarterly Unrealized Gains/Losses,accounting_entry,2025-12-31
Adfb13d,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Adfb13d,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Adfb13d,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A0841e0,3.95E+42,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A0841e0,3.95E+42,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A0841e0,3.95E+42,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7199bc,A96d1b3,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7199bc,A96d1b3,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7199bc,A96d1b3,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3c99e8,A9fbabf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A3c99e8,A9fbabf,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A3c99e8,A9fbabf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A3c99e8,A9fbabf,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A162a33,A9fbabf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A162a33,A9fbabf,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A162a33,A9fbabf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A162a33,A9fbabf,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A87a21d,A9fbabf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A87a21d,A9fbabf,Non-Investment Assets - Other assets,balance_sheet,2025-12-31
A87a21d,A9fbabf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A11730c,A3e342a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A11730c,A3e342a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A11730c,A3e342a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A9e2889,A3e342a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A9e2889,A3e342a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A9e2889,A3e342a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A583186,A3e342a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A583186,A3e342a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A583186,A3e342a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7ead5b,A65900b,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7ead5b,A65900b,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7ead5b,A65900b,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1c6bfc,A65900b,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1c6bfc,A65900b,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A1c6bfc,A65900b,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Afb9c3e,A65900b,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Afb9c3e,A65900b,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Afb9c3e,A65900b,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1ecf04,A65900b,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1ecf04,A65900b,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A1ecf04,A65900b,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2257c0,A65900b,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2257c0,A65900b,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2257c0,A65900b,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2257c0,A65900b,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Abbf14a,A69ce65,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Abd887e,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Abd887e,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Aaab069,A69ce65,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aaab069,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aaab069,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad2d94c,A69ce65,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad2d94c,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ad2d94c,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad2d94c,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A7eee3e,A69ce65,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7eee3e,A69ce65,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7eee3e,A69ce65,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Afa36f2,A6941fe,Non-Investment Assets - Cash.,balance_sheet,2025-12-31
Afa36f2,A6941fe,Non-Investment Assets - Other Assets.,balance_sheet,2025-12-31
Afa36f2,A6941fe,Non-Investment Liabilities - Other Liabilities.,balance_sheet,2025-12-31
Af7f070,A6941fe,Non-Investment Assets - Cash.,balance_sheet,2025-12-31
Af7f070,A6941fe,Non-Investment Assets - Other Assets.,balance_sheet,2025-12-31
Af7f070,A6941fe,Non-Investment Liabilities - Other Liabilities.,balance_sheet,2025-12-31
A4e4547,A6941fe,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4e4547,A6941fe,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1f6229,A6941fe,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1f6229,A6941fe,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab408e9,A6941fe,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab408e9,A6941fe,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A583f8f,A6941fe,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A583f8f,A6941fe,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A583f8f,A6941fe,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4974ad,A6941fe,Non-Investment Assets - Cash.,balance_sheet,2025-12-31
A4974ad,A6941fe,Non-Investment Assets - Other Assets.,balance_sheet,2025-12-31
A4974ad,A6941fe,Non-Investment Liabilities - Other Liabilities.,balance_sheet,2025-12-31
A775233,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A775233,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aa2c385,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aa2c385,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ace52ab,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ace52ab,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A092704,A6c1ccf,Non-Investment Asset - Cash,balance_sheet,2025-12-31
A092704,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A191419,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A191419,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A27adfb,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A27adfb,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af3e452,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Af3e452,A6c1ccf,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af3e452,A6c1ccf,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A44bd87,A6c1ccf,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A44bd87,A6c1ccf,Non-Investment Assets - Other Liabilities,balance_sheet,2025-12-31
A3e5704,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A3e5704,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A3e5704,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aabdf3f,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aabdf3f,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A639c17,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A639c17,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A555d5f,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A555d5f,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Abc54d3,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Abc54d3,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7804fe,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7804fe,Aded344,Non-Investments Liabilities - Other liabilities,balance_sheet,2025-12-31
A56ea14,A44e6c2,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A56ea14,A44e6c2,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A56ea14,A44e6c2,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A680edc,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A680edc,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A680edc,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A79043d,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A79043d,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A79043d,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A396ea8,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A396ea8,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A396ea8,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad18ba4,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad18ba4,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ad18ba4,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab7dccf,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab7dccf,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab7dccf,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae27857,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae27857,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae27857,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae27857,Aded344,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Ae5aac1,Aded344,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae5aac1,Aded344,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae5aac1,Aded344,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4f0eca,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4f0eca,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A4f0eca,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A21846d,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A21846d,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A21846d,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A21846d,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A21846d,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ae848ec,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Ae848ec,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae848ec,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae848ec,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae848ec,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A1e1987,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A1e1987,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1e1987,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A1e1987,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1e1987,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A14ab79,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A14ab79,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A14ab79,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A14ab79,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A14ab79,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ae1b92f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae1b92f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae1b92f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae1b92f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A97e381,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A97e381,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A97e381,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A97e381,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ade1748,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Ade1748,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ade1748,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ade1748,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A8cdb70,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A8cdb70,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8cdb70,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A8cdb70,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A1f001f,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A1f001f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A1f001f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A1f001f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Acd9669,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Acd9669,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Acd9669,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Acd9669,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Acd9669,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A07e679,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A07e679,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A07e679,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A07e679,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A07e679,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ab2a293,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Ab2a293,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab2a293,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab2a293,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab2a293,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Aabfb4f,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Aabfb4f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aabfb4f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aabfb4f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aabfb4f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A159f57,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
A159f57,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A159f57,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A159f57,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A159f57,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Af38835,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Af38835,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Af38835,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Af38835,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Af38835,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ae1bc14,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Ae1bc14,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae1bc14,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae1bc14,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae1bc14,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
Ad1697b,A2d789a,ASC 740-10 Accrual,accounting_entry,2025-12-31
Ad1697b,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad1697b,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ad1697b,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad1697b,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A84826f,A2d789a,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A84826f,A2d789a,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A84826f,A2d789a,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A84826f,A2d789a,Quarterly Unrealized Gain/Loss,accounting_entry,2025-12-31
A828a39,A7b259c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A828a39,A7b259c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A828a39,A7b259c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A828a39,A7b259c,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A6e113b,A7b259c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6e113b,A7b259c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6e113b,A7b259c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6e113b,A7b259c,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
Adbd48d,A01041e,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Adbd48d,A01041e,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Adbd48d,A01041e,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ac1eb23,A8e74aa,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ac1eb23,A8e74aa,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ac1eb23,A8e74aa,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A2c973b,A8d1733,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A2c973b,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A2c973b,A8d1733,Non-Investment liabilities - Other liabilities,balance_sheet,2025-12-31
A41fefa,A8d1733,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A41fefa,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A41fefa,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A5bb3fe,A8d1733,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A5bb3fe,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A5bb3fe,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A80b715,A8d1733,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A80b715,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A80b715,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ae4c498,A8d1733,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ae4c498,A8d1733,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ae4c498,A8d1733,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A28d8b6,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A28d8b6,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A28d8b6,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Aaa2cfe,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Aaa2cfe,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Aaa2cfe,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ab7a076,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab7a076,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab7a076,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A51255c,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A51255c,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A51255c,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A06207a,A7b4b7c,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A06207a,A7b4b7c,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A06207a,A7b4b7c,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6a1271,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6a1271,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab560d4,Aac22ed,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ab560d4,Aac22ed,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ab560d4,Aac22ed,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6bfae0,Aac22ed,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A6bfae0,Aac22ed,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A6bfae0,Aac22ed,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A6bfae0,Aac22ed,Realized Proceeds Applied to Loan Repayment,accounting_entry,2025-12-31
A8ff6ae,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A8ff6ae,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A8ff6ae,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Abacebf,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Abacebf,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Abacebf,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
Ad880d6,Ab9d621,Non-Investment Assets - Cash,balance_sheet,2025-12-31
Ad880d6,Ab9d621,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
Ad880d6,Ab9d621,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A40c919,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A40c919,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A40c919,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A40c919,A4a1f26,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A86b250,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A86b250,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A86b250,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7906e8,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A7906e8,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A7906e8,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A7906e8,A4a1f26,Non-Investment Liabilities - Subscription Line of Credit,balance_sheet,2025-12-31
A72c0d9,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A72c0d9,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
A72c0d9,A4a1f26,Non-Investment Liabilities - Other Liabilities,balance_sheet,2025-12-31
A4081d6,A4a1f26,Non-Investment Assets - Cash,balance_sheet,2025-12-31
A4081d6,A4a1f26,Non-Investment Assets - Other Assets,balance_sheet,2025-12-31
