Fund Allocator ID,Investment Manager Allocator ID,Source Asset,As At Date,Capital Invested,Deal Status,Current Cost,Realized Proceeds,Unrealized Value,n_missing
A40cc93,A49a079,"ProcessUnity ComboCo, LLC (f/k/a CyberGRX)",2025-03-31,,Current,2979981.0,,2692097.0,2
A40cc93,A49a079,"Query.AI, Inc.",2025-03-31,,Current,7509998.0,,7611506.0,2
A40cc93,A49a079,"Singularity TopCo LLC (a/k/a Human, f/k/a White Ops)",2025-03-31,,Current,30905208.0,,48072979.0,2
A40cc93,A49a079,"Altamira Parent Holdings, LLC",2024-12-31,,Current,24906554.0,,52184830.0,2
A40cc93,A49a079,"AppOmni, Inc.",2024-12-31,,Current,14004828.0,,49345076.0,2
A40cc93,A49a079,"Arctic Wolf Networks, Inc. (f/k/a Revelstoke)",2024-12-31,,Current,8117900.0,,12964687.0,2
A40cc93,A49a079,"Authentic8, Inc.",2024-12-31,,Current,11999996.0,,21551097.0,2
A40cc93,A49a079,BigID Inc.,2024-12-31,,Current,8889298.0,,58488993.0,2
A40cc93,A49a079,"Databricks, Inc. (f/k/a Okera)",2024-12-31,,Current,448618.0,,1182706.0,2
A40cc93,A49a079,"Diamanti, Inc.",2024-12-31,,Current,8206548.0,,5209128.0,2
A40cc93,A49a079,"Frontier Aggregator, LLC (f/k/a Fortress Security)",2024-12-31,,Current,3418579.0,,13646316.0,2
A40cc93,A49a079,Harness Inc. (f/k/a ZeroNorth),2024-12-31,,Current,1142152.0,,2350318.0,2
A40cc93,A49a079,Inky Technology Corporation,2024-12-31,,Current,14672817.0,,29122680.0,2
A40cc93,A49a079,KKR Olive Co-Invest L.P. (a/k/a Optiv),2024-12-31,,Current,9885956.0,,9908883.0,2
A40cc93,A49a079,Mitiga Security Inc.,2024-12-31,,Current,24800000.0,,8844048.0,2
A40cc93,A49a079,"Phylum, Inc.",2024-12-31,,Current,10000000.0,,295535.0,2
A40cc93,A49a079,"ProcessUnity ComboCo, LLC (f/k/a CyberGRX)",2024-12-31,,Current,2979981.0,,2692097.0,2
A40cc93,A49a079,"Query.AI, Inc.",2024-12-31,,Current,7509998.0,,7611506.0,2
A40cc93,A49a079,"Singularity TopCo LLC (a/k/a Human, f/k/a White Ops)",2024-12-31,,Current,30672917.0,,47840688.0,2
A41fefa,A8d1733,"10Beauty, Inc.",2026-03-31,,Current,9399996.0,,10099739.0,2
A41fefa,A8d1733,"Builder.io, Inc.",2026-03-31,,Current,3462500.0,,5217524.0,2
A41fefa,A8d1733,Eon Group Holdings Inc.,2026-03-31,,Current,6499927.0,,3249966.0,2
A41fefa,A8d1733,Grin Technologies Inc.,2026-03-31,,Current,11700045.0,,5850023.0,2
A41fefa,A8d1733,Pomegranate Technologies Inc.,2026-03-31,,Current,9949996.0,,17908453.0,2
A41fefa,A8d1733,"SKIMS Body, Inc.",2026-03-31,,Current,10131042.0,,105655287.0,2
A41fefa,A8d1733,"Shiftsmart, Inc.",2026-03-31,,Current,6505940.0,,6631973.0,2
A41fefa,A8d1733,Shop Safely LLC,2026-03-31,,Current,9491257.0,,4745629.0,2
A41fefa,A8d1733,"Stripe, Inc.",2026-03-31,,Current,5000016.0,,7850493.0,2
A41fefa,A8d1733,"Sundays for Dogs, Inc.",2026-03-31,,Current,12349997.0,,35274534.0,2
A41fefa,A8d1733,The XCJ Corp.,2026-03-31,,Current,11075032.0,,20994329.0,2
A41fefa,A8d1733,"Westman Atelier Holdings, Inc.",2026-03-31,,Current,9449981.0,,24508046.0,2
A41fefa,A8d1733,"10Beauty, Inc.",2025-09-30,,Current,9399996.0,,13466159.0,2
A41fefa,A8d1733,"Builder.io, Inc.",2025-09-30,,Current,3462500.0,,3462500.0,2
A41fefa,A8d1733,Eon Group Holdings Inc.,2025-09-30,,Current,6499927.0,,4874948.0,2
A41fefa,A8d1733,Grin Technologies Inc.,2025-09-30,,Current,11700045.0,,9741237.0,2
A41fefa,A8d1733,Pomegranate Technologies Inc.,2025-09-30,,Current,9949996.0,,13646161.0,2
A41fefa,A8d1733,"SKIMS Body, Inc.",2025-09-30,,Current,9951339.0,,100721223.0,2
A41fefa,A8d1733,"Shiftsmart, Inc.",2025-09-30,,Current,6505940.0,,6631973.0,2
A41fefa,A8d1733,Shop Safely LLC,2025-09-30,,Current,9491257.0,,9491257.0,2
A41fefa,A8d1733,"Stripe, Inc.",2025-09-30,,Current,5000016.0,,5000016.0,2
A41fefa,A8d1733,"Sundays for Dogs, Inc.",2025-09-30,,Current,12349997.0,,28131160.0,2
A41fefa,A8d1733,The XCJ Corp.,2025-09-30,,Current,11075032.0,,20994329.0,2
A41fefa,A8d1733,"Westman Atelier Holdings, Inc.",2025-09-30,,Current,9449981.0,,26044354.0,2
A41fefa,A8d1733,"10Beauty, Inc.",2025-03-31,,Current,9399996.0,,13466158.0,2
A41fefa,A8d1733,Ami Cole Inc.,2025-03-31,,Current,1918082.0,,1918082.0,2
A41fefa,A8d1733,"Builder.io, Inc.",2025-03-31,,Current,3462500.0,,3462500.0,2
A41fefa,A8d1733,"DUOS Living, Inc.",2025-03-31,,Current,5499999.0,,5499999.0,2
A41fefa,A8d1733,Eon Group Holdings Inc.,2025-03-31,,Current,6499927.0,,4874948.0,2
A41fefa,A8d1733,Grin Technologies Inc.,2025-03-31,,Current,11700045.0,,9741237.0,2
A41fefa,A8d1733,Pomegranate Technologies Inc.,2025-03-31,,Current,9949996.0,,13646161.0,2
A41fefa,A8d1733,"SKIMS Body, Inc.",2025-03-31,,Current,9951339.0,,100721223.0,2
A41fefa,A8d1733,"Shiftsmart, Inc.",2025-03-31,,Current,6505940.0,,6631973.0,2
A41fefa,A8d1733,Shop Safely LLC,2025-03-31,,Current,9491257.0,,9491257.0,2
A41fefa,A8d1733,"Stripe, Inc.",2025-03-31,,Current,5000016.0,,3428048.0,2
A41fefa,A8d1733,"Sundays for Dogs, Inc.",2025-03-31,,Current,12349997.0,,28131160.0,2
A41fefa,A8d1733,The XCJ Corp.,2025-03-31,,Current,11075032.0,,20994329.0,2
A41fefa,A8d1733,"Westman Atelier Holdings, Inc.",2025-03-31,,Current,9449981.0,,26044354.0,2
A41fefa,A8d1733,"10Beauty, Inc.",2024-12-31,,Current,9299997.0,,13366159.0,2
A41fefa,A8d1733,Ami Cole Inc.,2024-12-31,,Current,1818082.0,,1818082.0,2
A41fefa,A8d1733,Bread Beauty Inc.,2024-12-31,,Current,1849918.0,,2526574.0,2
A41fefa,A8d1733,"Builder.io, Inc.",2024-12-31,,Current,3462500.0,,3462500.0,2
A41fefa,A8d1733,"DUOS Living, Inc.",2024-12-31,,Current,5499999.0,,5499999.0,2
A41fefa,A8d1733,Eon Group Holdings Inc.,2024-12-31,,Current,6499927.0,,4874948.0,2
A41fefa,A8d1733,Grin Technologies Inc.,2024-12-31,,Current,11700045.0,,9741237.0,2
A41fefa,A8d1733,Pomegranate Technologies Inc.,2024-12-31,,Current,9949996.0,,13646161.0,2
A41fefa,A8d1733,"SKIMS Body, Inc.",2024-12-31,,Current,10131042.0,,100721223.0,2
A41fefa,A8d1733,"Shiftsmart, Inc.",2024-12-31,,Current,6505940.0,,6631973.0,2
A41fefa,A8d1733,Shop Safely LLC,2024-12-31,,Current,9491257.0,,9491257.0,2
A41fefa,A8d1733,"Stripe, Inc.",2024-12-31,,Current,5000016.0,,3428048.0,2
A41fefa,A8d1733,"Sundays for Dogs, Inc.",2024-12-31,,Current,12349997.0,,28131160.0,2
A41fefa,A8d1733,The XCJ Corp.,2024-12-31,,Current,11075032.0,,20994329.0,2
A41fefa,A8d1733,"Westman Atelier Holdings, Inc.",2024-12-31,,Current,9449981.0,,26044354.0,2
A44702b,Af8f7a9,"7AI, Inc.(fka OkamiAI, Inc.)",2025-12-31,,Current,9762330.0,,23975224.0,2
A44702b,Af8f7a9,AI Growth Labs Inc.,2025-12-31,,Current,10000000.0,,10000000.0,2
A44702b,Af8f7a9,Aida Technology Corp.,2025-12-31,,Current,5999997.0,,5999997.0,2
A44702b,Af8f7a9,"Apex Technology, Inc.",2025-12-31,,Current,14999996.0,,37160521.0,2
A44702b,Af8f7a9,Astrix Security Ltd.,2025-12-31,,Current,24500001.0,,33097798.0,2
A44702b,Af8f7a9,"AxiomBio, Inc.",2025-12-31,,Current,14999996.0,,14999996.0,2
A44702b,Af8f7a9,"Browserbase, Inc",2025-12-31,,Current,22999988.0,,51167030.0,2
A44702b,Af8f7a9,Clerk Inc.,2025-12-31,,Current,21249989.0,,31220863.0,2
A44702b,Af8f7a9,CodeRabbit Inc.,2025-12-31,,Current,24756741.0,,101637930.0,2
A44702b,Af8f7a9,Cyera Ltd. (acq. Trail Security Inc.),2025-12-31,,Current,8457424.0,,37549443.0,2
A44702b,Af8f7a9,"Datum Technology, Inc.",2025-12-31,,Current,7749996.0,,7749996.0,2
A44702b,Af8f7a9,Dyna Robotics Inc.,2025-12-31,,Current,16500003.0,,68282473.0,2
A44702b,Af8f7a9,"ETO Labs, Inc. (dba LanceDB)",2025-12-31,,Current,10410559.0,,21135886.0,2
A44702b,Af8f7a9,Eventual Inc.,2025-12-31,,Current,10070940.0,,19777386.0,2
A44702b,Af8f7a9,"Finley Technologies, Inc.",2025-12-31,,Current,13999999.0,,6369170.0,2
A44702b,Af8f7a9,"Flipturn, Inc.",2025-12-31,,Current,9999998.0,,9999998.0,2
A44702b,Af8f7a9,"Flock Group Inc. (acq. Aerodome, Inc.)",2025-12-31,,Current,15046633.0,,35899529.0,2
A44702b,Af8f7a9,Impart Security Inc.,2025-12-31,,Current,6854052.0,,8528608.0,2
A44702b,Af8f7a9,Konfetti Inc. (dba Koala),2025-12-31,,Current,13499981.0,,36324555.0,2
A44702b,Af8f7a9,Legit Security Ltd.,2025-12-31,,Current,25000000.0,,25000000.0,2
A44702b,Af8f7a9,Lepton AI Inc.,2025-12-31,,Current,609405.0,,2272773.0,2
A44702b,Af8f7a9,"Lotus Health Ai, Inc",2025-12-31,,Current,18999997.0,,18999997.0,2
A44702b,Af8f7a9,Mango Capital 2022 LP,2025-12-31,,Current,4750000.0,,5592151.0,2
A44702b,Af8f7a9,"Mercury Technologies, Inc.",2025-12-31,,Current,24999883.0,,24999883.0,2
A44702b,Af8f7a9,Mistro Inc. (dba Stable),2025-12-31,,Current,7999998.0,,7999998.0,2
A44702b,Af8f7a9,"MongoDB, Inc.( acq. Voyage AI Innovations, Inc.)",2025-12-31,,Current,38152.0,,183404.0,2
A44702b,Af8f7a9,"Ocean Propeller Fund I, L.P",2025-12-31,,Current,1800000.0,,998611.0,2
A44702b,Af8f7a9,Outtake Inc.,2025-12-31,,Current,17379989.0,,34646072.0,2
A44702b,Af8f7a9,"Parkade, Inc. (fka Shoup, Inc.)",2025-12-31,,Current,5379868.0,,7512853.0,2
A44702b,Af8f7a9,Passive Investments,2025-12-31,,Current,114057056.0,,171993347.0,2
A44702b,Af8f7a9,Pierre.co (aka Rainy Day Group),2025-12-31,,Current,13000000.0,,13000000.0,2
A44702b,Af8f7a9,ProjectDiscovery Inc.,2025-12-31,,Current,14999997.0,,14999997.0,2
A44702b,Af8f7a9,Protege Health Inc.,2025-12-31,,Current,11526682.0,,46307001.0,2
A44702b,Af8f7a9,"Pulley Studios, Inc.",2025-12-31,,Current,11999999.0,,11999999.0,2
A44702b,Af8f7a9,Quantbase Investments Inc. (dba Hadrius),2025-12-31,,Current,16499996.0,,16499996.0,2
A44702b,Af8f7a9,"Reflection AI, Inc.",2025-12-31,,Current,35249859.0,,148872872.0,2
A44702b,Af8f7a9,"Runner Tech (dba Rundoo, Inc.)",2025-12-31,,Current,8166660.0,,10715748.0,2
A44702b,Af8f7a9,Siro Technologies Inc.,2025-12-31,,Current,17789349.0,,41674892.0,2
A44702b,Af8f7a9,"Standard Template Labs, Inc.",2025-12-31,,Current,19999999.0,,19999999.0,2
A44702b,Af8f7a9,"Strapi, Inc.",2025-12-31,,Current,20000002.0,,20000002.0,2
A44702b,Af8f7a9,Tavus Inc.,2025-12-31,,Current,24999998.0,,24999998.0,2
A44702b,Af8f7a9,"Troubleshooter AI, Inc.",2025-12-31,,Current,6000000.0,,6000000.0,2
A44702b,Af8f7a9,"Vega Security, Inc.",2025-12-31,,Current,35000023.0,,41114079.0,2
A44702b,Af8f7a9,AI Growth Labs Inc.,2024-12-31,,Current,10000000.0,,10000000.0,2
A44702b,Af8f7a9,Aida Technology Corp.,2024-12-31,,Current,5999997.0,,5999997.0,2
A44702b,Af8f7a9,"Apex Technology, Inc.",2024-12-31,,Current,9999999.0,,9999999.0,2
A44702b,Af8f7a9,Astrix Security Ltd.,2024-12-31,,Current,24500001.0,,33097798.0,2
A44702b,Af8f7a9,"Browserbase, Inc",2024-12-31,,Current,12999999.0,,12999999.0,2
A44702b,Af8f7a9,Clerk Inc.,2024-12-31,,Current,16499994.0,,22023342.0,2
A44702b,Af8f7a9,CodeRabbit Inc.,2024-12-31,,Current,12999998.0,,12999998.0,2
A44702b,Af8f7a9,Cyera Ltd. (acq. Trail Security Inc.),2024-12-31,,Current,8457424.0,,16298054.0,2
A44702b,Af8f7a9,Dyna Robotics Inc.,2024-12-31,,Current,12499999.0,,12499999.0,2
A44702b,Af8f7a9,"ETO Labs, Inc. (dba LanceDB)",2024-12-31,,Current,6500000.0,,6500000.0,2
A44702b,Af8f7a9,Eventual Inc.,2024-12-31,,Current,10070940.0,,19777386.0,2
A44702b,Af8f7a9,"Finley Technologies, Inc.",2024-12-31,,Current,13999999.0,,13999999.0,2
A44702b,Af8f7a9,"Flipturn, Inc.",2024-12-31,,Current,9999998.0,,9999998.0,2
A44702b,Af8f7a9,"Flock Group Inc. (acq. Aerodome, Inc.)",2024-12-31,,Current,15046633.0,,31800090.0,2
A44702b,Af8f7a9,Konfetti Inc. (dba Koala),2024-12-31,,Current,13499981.0,,13499981.0,2
A44702b,Af8f7a9,Legit Security Ltd.,2024-12-31,,Current,25000000.0,,25000000.0,2
A44702b,Af8f7a9,Lepton AI Inc.,2024-12-31,,Current,5999997.0,,5999997.0,2
A44702b,Af8f7a9,Mango Capital 2022 LP,2024-12-31,,Current,2750000.0,,3417720.0,2
A44702b,Af8f7a9,Mistro Inc. (dba Stable),2024-12-31,,Current,7999998.0,,7999998.0,2
A44702b,Af8f7a9,"MongoDB, Inc.( acq. Voyage AI Innovations, Inc.)",2024-12-31,,Current,13999997.0,,13999997.0,2
A44702b,Af8f7a9,"Ocean Propeller Fund I, L.P",2024-12-31,,Current,1200000.0,,762963.0,2
A44702b,Af8f7a9,"Parkade, Inc. (fka Shoup, Inc.)",2024-12-31,,Current,5379868.0,,7512853.0,2
A44702b,Af8f7a9,Pierre.co (aka Rainy Day Group),2024-12-31,,Current,13000000.0,,13000000.0,2
A44702b,Af8f7a9,ProjectDiscovery Inc.,2024-12-31,,Current,14999997.0,,14999997.0,2
A44702b,Af8f7a9,Protege Health Inc.,2024-12-31,,Current,5999990.0,,5999990.0,2
A44702b,Af8f7a9,"Pulley Studios, Inc.",2024-12-31,,Current,11999999.0,,11999999.0,2
A44702b,Af8f7a9,QuickStart and Seed Investments,2024-12-31,,Current,78517526.0,,80884610.0,2
A44702b,Af8f7a9,"Reflection AI, Inc.",2024-12-31,,Current,35149972.0,,41601020.0,2
A44702b,Af8f7a9,"Runner Tech (dba Rundoo, Inc.)",2024-12-31,,Current,8166660.0,,10715748.0,2
A44702b,Af8f7a9,Siro Technologies Inc.,2024-12-31,,Current,12789353.0,,12789353.0,2
A44702b,Af8f7a9,"Strapi, Inc.",2024-12-31,,Current,20000002.0,,20000002.0,2
A44702b,Af8f7a9,"Troubleshooter AI, Inc.",2024-12-31,,Current,6000000.0,,6000000.0,2
A44bd87,A6c1ccf,"Baige Technology Group (""Zuoyebang"")",2025-12-31,,Current,66334304.0,,60475896.0,2
A44bd87,A6c1ccf,"Baige Technology Group (""Zuoyebang"")",2024-12-31,,Current,66334304.0,,41421855.0,2
A466539,Afc0dbf,ACP BHI Direct Investment LLC,2026-03-31,,Current,2369014.0,,2896669.0,2
A466539,Afc0dbf,ACP Beechwood Holdco LLC,2026-03-31,,Current,0.0,,52020291.0,2
A466539,Afc0dbf,ACP CR Intermediate LLC,2026-03-31,,Current,18182620.0,,30070259.0,2
A466539,Afc0dbf,ACP Corepoint JV LLC,2026-03-31,,Current,11235245.0,,19199502.0,2
A466539,Afc0dbf,ACP Decatur LLC,2026-03-31,,Current,31508319.0,,46174120.0,2
A466539,Afc0dbf,ACP El Segundo Mezz LLC,2026-03-31,,Current,13537432.0,,19026261.0,2
A466539,Afc0dbf,ACP Mesquite Investor LLC,2026-03-31,,Current,21320470.0,,30960922.0,2
A466539,Afc0dbf,ACP Monterey Hotel LLC,2026-03-31,,Current,5478666.0,,8282163.0,2
A466539,Afc0dbf,ACP Newbury 2 Investor Intermediate LLC,2026-03-31,,Current,16480822.0,,27033397.0,2
A466539,Afc0dbf,ACP Perry Intermediate LLC,2026-03-31,,Current,25087613.0,,37208942.0,2
A466539,Afc0dbf,ACP Royal Lahaina LLC,2026-03-31,,Current,2882740.0,,3351957.0,2
A466539,Afc0dbf,ACP SFR Pref LLC,2026-03-31,,Current,2951576.0,,6325474.0,2
A466539,Afc0dbf,ACPC Elle Collections LLC,2026-03-31,,Current,10324135.0,,18558074.0,2
A466539,Afc0dbf,Abacus Alamo Ranch Tenant LP,2026-03-31,,Current,12881427.0,,15324732.0,2
A466539,Afc0dbf,Airport Hotels JV Manager LLC,2026-03-31,,Current,4466490.0,,8208311.0,2
A466539,Afc0dbf,Ascendant Capital Fiber Holdings LLC,2026-03-31,,Current,9940656.0,,43227058.0,2
A466539,Afc0dbf,B/A MF Investments LLC,2026-03-31,,Current,26044986.0,,24437071.0,2
A466539,Afc0dbf,ACP BHI Direct Investment LLC,2025-12-31,,Current,2369014.0,,2897525.0,2
A466539,Afc0dbf,ACP Beechwood Holdco LLC,2025-12-31,,Current,0.0,,53613590.0,2
A466539,Afc0dbf,ACP CR Intermediate LLC,2025-12-31,,Current,16977240.0,,27066456.0,2
A466539,Afc0dbf,ACP Corepoint JV LLC,2025-12-31,,Current,11609607.0,,19502171.0,2
A466539,Afc0dbf,ACP Decatur LLC,2025-12-31,,Current,31508319.0,,44374054.0,2
A466539,Afc0dbf,ACP El Segundo Mezz LLC,2025-12-31,,Current,13537432.0,,18307860.0,2
A466539,Afc0dbf,ACP Mesquite Investor LLC,2025-12-31,,Current,21320470.0,,29765372.0,2
A466539,Afc0dbf,ACP Monterey Hotel LLC,2025-12-31,,Current,5463666.0,,8741760.0,2
A466539,Afc0dbf,ACP Newbury 2 Investor Intermediate LLC,2025-12-31,,Current,17084734.0,,27649346.0,2
A466539,Afc0dbf,ACP Perry Intermediate LLC,2025-12-31,,Current,25087613.0,,35502627.0,2
A466539,Afc0dbf,ACP Royal Lahaina LLC,2025-12-31,,Current,2862740.0,,3295190.0,2
A466539,Afc0dbf,ACP SFR Pref LLC,2025-12-31,,Current,2951576.0,,6096952.0,2
A466539,Afc0dbf,ACPC Elle Collections LLC,2025-12-31,,Current,10324135.0,,18849730.0,2
A466539,Afc0dbf,Abacus Alamo Ranch Tenant LP,2025-12-31,,Current,12881427.0,,15026880.0,2
A466539,Afc0dbf,Airport Hotels JV Manager LLC,2025-12-31,,Current,4466490.0,,5126692.0,2
A466539,Afc0dbf,Ascendant Capital Fiber Holdings LLC,2025-12-31,,Current,9940656.0,,39323493.0,2
A466539,Afc0dbf,B/A MF Investments LLC,2025-12-31,,Current,26044986.0,,24515879.0,2
A466539,Afc0dbf,ACP BHI Direct Investment LLC,2025-09-30,,Current,2369014.0,,2890153.0,2
A466539,Afc0dbf,ACP Beechwood Holdco LLC,2025-09-30,,Current,0.0,,54738406.0,2
A466539,Afc0dbf,ACP CR Intermediate LLC,2025-09-30,,Current,15906158.0,,24893423.0,2
A466539,Afc0dbf,ACP Corepoint JV LLC,2025-09-30,,Current,12568056.0,,19884808.0,2
A466539,Afc0dbf,ACP Decatur LLC,2025-09-30,,Current,31508319.0,,42606406.0,2
A466539,Afc0dbf,ACP El Segundo Mezz LLC,2025-09-30,,Current,13537432.0,,17597373.0,2
A466539,Afc0dbf,ACP Mesquite Investor LLC,2025-09-30,,Current,21311870.0,,31136013.0,2
A466539,Afc0dbf,ACP Monterey Hotel LLC,2025-09-30,,Current,5463666.0,,8187008.0,2
A466539,Afc0dbf,ACP Newbury 2 Investor Intermediate LLC,2025-09-30,,Current,17084734.0,,25852464.0,2
A466539,Afc0dbf,ACP Perry Intermediate LLC,2025-09-30,,Current,25042173.0,,33677114.0,2
A466539,Afc0dbf,ACP Royal Lahaina LLC,2025-09-30,,Current,2327621.0,,3820241.0,2
A466539,Afc0dbf,ACP SFR Pref LLC,2025-09-30,,Current,2951576.0,,5871765.0,2
A466539,Afc0dbf,ACPC Elle Collections LLC,2025-09-30,,Current,10324135.0,,18345192.0,2
A466539,Afc0dbf,Abacus Alamo Ranch Tenant LP,2025-09-30,,Current,12601513.0,,15225372.0,2
A466539,Afc0dbf,Airport Hotels JV Manager LLC,2025-09-30,,Current,4466490.0,,6699409.0,2
A466539,Afc0dbf,Ascendant Capital Fiber Holdings LLC,2025-09-30,,Current,9940656.0,,27801510.0,2
A466539,Afc0dbf,B/A MF Investments LLC,2025-09-30,,Current,26044986.0,,25549062.0,2
A466539,Afc0dbf,ACP BHI Direct Investment LLC,2025-03-31,,Current,2369014.0,,2892714.0,2
A466539,Afc0dbf,ACP Beechwood Holdco LLC,2025-03-31,,Current,0.0,,49867255.0,2
A466539,Afc0dbf,ACP CR Intermediate LLC,2025-03-31,,Current,14219086.0,,18516163.0,2
A466539,Afc0dbf,ACP Corepoint JV LLC,2025-03-31,,Current,13702835.0,,20097435.0,2
A466539,Afc0dbf,ACP Decatur LLC,2025-03-31,,Current,31508319.0,,42630460.0,2
A466539,Afc0dbf,ACP El Segundo Mezz LLC,2025-03-31,,Current,13537432.0,,16228124.0,2
A466539,Afc0dbf,ACP Mesquite Investor LLC,2025-03-31,,Current,21231870.0,,29567032.0,2
A466539,Afc0dbf,ACP Monterey Hotel LLC,2025-03-31,,Current,5431376.0,,8250227.0,2
A466539,Afc0dbf,ACP Newbury 2 Investor Intermediate LLC,2025-03-31,,Current,16375007.0,,23221109.0,2
A466539,Afc0dbf,ACP Perry Intermediate LLC,2025-03-31,,Current,25042173.0,,30775475.0,2
A466539,Afc0dbf,ACP Royal Lahaina LLC,2025-03-31,,Current,2327621.0,,4110890.0,2
A466539,Afc0dbf,ACP SFR Pref LLC,2025-03-31,,Current,2985321.0,,5481290.0,2
A466539,Afc0dbf,ACPC Elle Collections LLC,2025-03-31,,Current,10324135.0,,16369349.0,2
A466539,Afc0dbf,Abacus Alamo Ranch Tenant LP,2025-03-31,,Current,12468223.0,,14126245.0,2
A466539,Afc0dbf,Airport Hotels JV Manager LLC,2025-03-31,,Current,4466490.0,,6186914.0,2
A466539,Afc0dbf,Ascendant Capital Fiber Holdings LLC,2025-03-31,,Current,9940656.0,,23033155.0,2
A466539,Afc0dbf,B/A MF Investments LLC,2025-03-31,,Current,24386577.0,,23959014.0,2
A466539,Afc0dbf,ACP BHI Direct Investment LLC,2024-12-31,,Current,2369014.0,,2893714.0,2
A466539,Afc0dbf,ACP Beechwood Holdco LLC,2024-12-31,,Current,0.0,,48394750.0,2
A466539,Afc0dbf,ACP CR Intermediate LLC,2024-12-31,,Current,13881074.0,,16988022.0,2
A466539,Afc0dbf,ACP Corepoint JV LLC,2024-12-31,,Current,14063516.0,,19476406.0,2
A466539,Afc0dbf,ACP Decatur LLC,2024-12-31,,Current,31508319.0,,43218093.0,2
A466539,Afc0dbf,ACP El Segundo Mezz LLC,2024-12-31,,Current,13537432.0,,15580430.0,2
A466539,Afc0dbf,ACP Mesquite Investor LLC,2024-12-31,,Current,21231870.0,,28301741.0,2
A466539,Afc0dbf,ACP Monterey Hotel LLC,2024-12-31,,Current,5120876.0,,7321979.0,2
A466539,Afc0dbf,ACP Newbury 2 Investor Intermediate LLC,2024-12-31,,Current,16044110.0,,22802649.0,2
A466539,Afc0dbf,ACP Perry Intermediate LLC,2024-12-31,,Current,25042173.0,,29365653.0,2
A466539,Afc0dbf,ACP Royal Lahaina LLC,2024-12-31,,Current,2327621.0,,3657665.0,2
A466539,Afc0dbf,ACP SFR Pref LLC,2024-12-31,,Current,2985321.0,,5283918.0,2
A466539,Afc0dbf,ACPC Elle Collections LLC,2024-12-31,,Current,10574135.0,,16213237.0,2
A466539,Afc0dbf,Abacus Alamo Ranch Tenant LP,2024-12-31,,Current,12319018.0,,13681812.0,2
A466539,Afc0dbf,Airport Hotels JV Manager LLC,2024-12-31,,Current,2446288.0,,3995525.0,2
A466539,Afc0dbf,Ascendant Capital Fiber Holdings LLC,2024-12-31,,Current,9940656.0,,22554854.0,2
A466539,Afc0dbf,B/A MF Investments LLC,2024-12-31,,Current,20127966.0,,19800426.0,2
A4923d3,A3d16f4,GreenLight Networks,2025-06-30,,Current,36965422.0,,49919309.0,2
A4923d3,A3d16f4,"Omni Fiber, LLC",2025-06-30,,Current,48747219.0,,61969320.0,2
A4923d3,A3d16f4,Race Communications,2025-06-30,,Current,14798050.0,,15896610.0,2
A4923d3,A3d16f4,"Socket Telecom, LLC",2025-06-30,,Current,49238955.0,,49238955.0,2
A4923d3,A3d16f4,Wire 3 Communications,2025-06-30,,Current,16550451.0,,25298770.0,2
A4923d3,A3d16f4,GreenLight Networks,2025-03-31,,Current,36965422.0,,46531384.0,2
A4923d3,A3d16f4,"Omni Fiber, LLC",2025-03-31,,Current,48747219.0,,60571917.0,2
A4923d3,A3d16f4,Race Communications,2025-03-31,,Current,10124982.0,,10793013.0,2
A4923d3,A3d16f4,"Socket Telecom, LLC",2025-03-31,,Current,24022493.0,,24022493.0,2
A4923d3,A3d16f4,Wire 3 Communications,2025-03-31,,Current,16550451.0,,22495032.0,2
A4923d3,A3d16f4,GreenLight Networks,2024-12-31,,Current,37974815.0,,45375247.0,2
A4923d3,A3d16f4,Lit Communities,2024-12-31,,Current,12081695.0,,12199456.0,2
A4923d3,A3d16f4,"Omni Fiber, LLC",2024-12-31,,Current,37996636.0,,50012048.0,2
A4923d3,A3d16f4,Race Communications,2024-12-31,,Current,10401458.0,,11083499.0,2
A4923d3,A3d16f4,Wire 3 Communications,2024-12-31,,Current,17002385.0,,20989213.0,2
A4d85cc,A6a0407,Halcyon Tech Inc,2025-06-30,,Current,23575000.0,,89797327.0,2
A4d85cc,A6a0407,Halcyon Tech Inc,2025-03-31,,Current,23575000.0,,89797327.0,2
A4d85cc,A6a0407,Halcyon Tech Inc,2024-12-31,,Current,23575000.0,,89797327.0,2
A4ff5ec,Af8f7a9,Airtable,2024-12-31,,Current,20189300.0,,19999921.0,2
A4ff5ec,Af8f7a9,"Cribl, Inc.",2024-12-31,,Current,29999999.0,,47855104.0,2
A4ff5ec,Af8f7a9,"Iterable, Inc.",2024-12-31,,Current,26857139.0,,26314274.0,2
A4ff5ec,Af8f7a9,Kong Inc. (fka Mashape),2024-12-31,,Current,7114457.0,,8255632.0,2
A4ff5ec,Af8f7a9,"Mercury Technologies, Inc.",2024-12-31,,Current,19999972.0,,21199323.0,2
A4ff5ec,Af8f7a9,"Postman, Inc.",2024-12-31,,Current,26987170.0,,21068145.0,2
A4ff5ec,Af8f7a9,"Vercel (fka Zeit, Inc.)",2024-12-31,,Current,30999937.0,,52856026.0,2
A4ff5ec,Af8f7a9,"Wheel Health, Inc.",2024-12-31,,Current,9999983.0,,4808889.0,2
A51914b,Acc91f3,Captain Fresh (Infifresh Foods Private Limited),2025-06-30,,Current,11037718.0,,61818703.0,2
A51914b,Acc91f3,Country Delight (Beejapuri Dairy Private Limit,2025-06-30,,Current,15316812.0,,130001894.0,2
